,Mx,My,Mt
0.413,0.07789832171227833,0.008170870679670646,0.0007741349569317896
0.414,0.07745973573642465,0.007027956596884273,0.0008199522139449185
0.415,0.0771107702613487,0.005811425403167432,0.0008652155969994407
0.416,0.07686570596606888,0.004586991063108337,0.0009148106426447602
0.417,0.07670911692462712,0.0032252195749009095,0.0009696244625521553
0.418,0.07650958629126497,0.0017276270792068484,0.0010145155192233912
0.419,0.07631649605556821,0.0001589314499301827,0.0010563318567147228
0.42,0.07602315965317054,-0.0014932932640817059,0.0010892957509322813
0.421,0.075581996997902,-0.0031232818639051977,0.0011168183631335422
0.422,0.07501949273327066,-0.004686786955632925,0.001140123444812174
0.423,0.07448262777738117,-0.006139380667887634,0.001155759445838906
0.424,0.07389400982466486,-0.0075740159576255656,0.0011643739594734625
0.425,0.07334792611718163,-0.008980389922073492,0.00116911124666711
0.426,0.07296073671080015,-0.010373855149537169,0.0011686116793216492
0.427,0.07265930342897543,-0.011812059269040352,0.0011645375318780535
0.428,0.0725150648243407,-0.013242923158899307,0.0011624185707438438
0.429,0.07254262576770378,-0.014651264617984657,0.0011637137880703102
0.43,0.07260724886823858,-0.01604486000208962,0.001163564699857547
0.431,0.07273414649977612,-0.01750652791862739,0.0011627985811225507
0.432,0.07278018983571335,-0.01894398786833857,0.0011625076037537168
0.433,0.07277290365341674,-0.02026671795256353,0.0011617736065913746
0.434,0.07274722824977123,-0.021415104570553407,0.001160552670061889
0.435,0.07273805030262068,-0.022485072377898797,0.0011590930146536018
0.436,0.07279300499412177,-0.023388066834163217,0.00115576857009872
0.437,0.07287036374126611,-0.024178402224699976,0.0011543113127994026
0.438,0.07309228688948957,-0.024839505856027733,0.0011502389699222508
0.439,0.07343789113819504,-0.025327706875870167,0.0011471012563686164
0.44,0.07379994658244897,-0.0257093111845226,0.0011440961748242703
0.441,0.0741099366895928,-0.02589614669606277,0.0011434705096382575
0.442,0.07441609318067113,-0.02599677720800413,0.0011416441193206374
0.443,0.07444585438754975,-0.025938203543628073,0.001133552507246333
0.444,0.07437886253974019,-0.02573016388657357,0.0011236581587010797
0.445,0.07417088436312497,-0.025334413881053168,0.001108823584496951
0.446,0.0737904613647414,-0.024655291820790553,0.001089538000621675
0.447,0.07327206223146232,-0.02379990947695725,0.001068548102123046
0.448,0.07260988980475493,-0.02273898778736113,0.0010412824981666708
0.449,0.07197935515798322,-0.021587593336237443,0.001010359739268299
0.45,0.07137462655647846,-0.02044079142736928,0.0009770403776455231
0.451,0.07078241051501066,-0.01923311011460472,0.0009441359642068088
0.452,0.07010855271194534,-0.017983254112284,0.0009115456899411436
0.453,0.06951705220640261,-0.01682166149609702,0.0008800013061791839
0.454,0.06899057582918924,-0.015683701776898894,0.0008545416390356236
0.455,0.06847228540210384,-0.014537160336448956,0.0008297217521293251
0.456,0.06806819307711653,-0.013507183189400699,0.0008042623754778327
0.457,0.06779775362314842,-0.012457583012599365,0.0007797414487638714
0.458,0.06764835383383101,-0.011389916521413001,0.0007515946239819099
0.459,0.06766524127001143,-0.010304009239345688,0.0007203637284588092
0.46,0.0677866986309454,-0.009208386359321606,0.0006914036405981938
0.461,0.06805182569866478,-0.008085130120153234,0.0006627949216494718
0.462,0.06849667707694702,-0.006943949588248281,0.0006332533897228305
0.463,0.06913958432008421,-0.005896331772022395,0.0006050339678743331
0.464,0.06987133596736425,-0.004967138004025387,0.0005758443901567033
0.465,0.07069061036489357,-0.004170693186265478,0.0005459776973929111
0.466,0.07158907470040896,-0.0033083802702796802,0.0005181725034241285
0.467,0.0724898800383592,-0.0025366068628142682,0.000489350864481648
0.468,0.0733120419602412,-0.0017016849684534999,0.0004608063890406696
0.469,0.07406183048063623,-0.0008530965184351466,0.0004264902894405647
0.47,0.07466247622666508,3.5002406273208775e-05,0.0003955127666079118
0.471,0.07511190245966314,0.0010852129959785933,0.000361058198155719
0.472,0.07532216171305789,0.002161858399242999,0.00032416291806917013
0.473,0.07539079592790704,0.0032685621692237037,0.0002916684717544648
0.474,0.07534932592172758,0.0043571331967859825,0.00026356040854506445
0.475,0.07529087826882871,0.0054628547973739686,0.00023924047787753832
0.476,0.07519385056774483,0.006566955805844356,0.00021857137105589096
0.477,0.07515903994123106,0.007687911373130983,0.00020058656678685263
0.478,0.075164737757965,0.008871982126854569,0.0001825230995129869
0.479,0.07509601203830327,0.010093155126092736,0.0001625314423017299
0.48,0.07509091968821618,0.011428095390818776,0.0001412719562912311
0.481,0.07510527009497235,0.01276351176031581,0.00011663402578751791
0.482,0.07507005148473116,0.014253589340060253,9.87693580196304e-05
0.483,0.07501792524384111,0.01582819691202957,7.371671321149408e-05
0.484,0.07506523088202473,0.0174416535089552,5.1236140333255726e-05
0.485,0.07509152798491818,0.019049885347918957,3.368314420492362e-05
0.486,0.07523090888625006,0.020544567388410692,1.467863123034692e-05
0.487,0.075429901392687,0.022043953962796282,1.4274758460075337e-06
0.488,0.07568202827456372,0.023449518766990265,-1.5719357933896962e-05
0.489,0.07590665790183895,0.024794506896810353,-2.7624724820290883e-05
0.49,0.07606170137167038,0.02617392765108071,-3.0796167638051154e-05
0.491,0.07628759591226816,0.027415257189745725,-3.382997687261904e-05
0.492,0.07633828462814672,0.028681694581937617,-3.2029640268454345e-05
0.493,0.07631175340436992,0.029938172844581334,-2.3345728640707206e-05
0.494,0.07623842963783767,0.031107762276563273,-1.1844934569291317e-05
0.495,0.07613766277445051,0.032115132394568716,3.907259841793361e-07
0.496,0.07612603098053775,0.03299535767554776,1.6455810234539635e-05
0.497,0.0762331510020591,0.03374157872120459,2.887918101754177e-05
0.498,0.0764622751990611,0.03443434609698828,4.843263085409742e-05
0.499,0.07685047591725996,0.03492061726211362,6.926665743436976e-05
0.5,0.07715833785467197,0.03528200777077134,9.406693694157947e-05
0.501,0.07753441531978181,0.03548293841059581,0.00012379110436623592
0.502,0.07791057048590745,0.03566733964403656,0.00016057137257239612
0.503,0.07803972192795383,0.03573127013569563,0.00020316927485816808
0.504,0.07805085597989254,0.03560660828556929,0.00025249642661473676
0.505,0.0778600060812196,0.035155868910488164,0.0002983225794644926
0.506,0.07750928090497754,0.034508316791919444,0.0003501288550781948
0.507,0.07725226714234565,0.0336698061383654,0.000401930462123747
0.508,0.07691779775774103,0.03267290182884954,0.0004540288111475345
0.509,0.0766176781174647,0.03142604236117378,0.0005033743788344827
0.51,0.07644878207098743,0.029989589765501236,0.0005507597229019982
0.511,0.07641833590737304,0.02846188087019068,0.0005942917973351274
0.512,0.07660325978176506,0.02699005465291228,0.0006414445072362918
0.513,0.0768954538988296,0.025431490636680286,0.000685135798541415
0.514,0.07712705159740249,0.023871431452060485,0.0007229432849720733
0.515,0.07726549093786583,0.02218253636403139,0.0007573477229743768
0.516,0.07743021129140498,0.02052671784354838,0.0007927292762601426
0.517,0.07758709105458171,0.018833334453643352,0.0008269444721810783
0.518,0.07753936346341536,0.017074140605941764,0.000865129244200215
0.519,0.07747622691447756,0.015127349958116106,0.0008963069753257053
0.52,0.07752222062632985,0.013265958958480047,0.000930001415920797
0.521,0.07759327166682994,0.011250463335656928,0.0009566534524263153
0.522,0.07762984184347602,0.00941485742896165,0.0009916710221413757
0.523,0.07767082245748543,0.007464073486982636,0.0010200922029087083
0.524,0.07769130919761613,0.005706491753878398,0.0010482052796886296
0.525,0.07765048181895028,0.003923159750954745,0.0010761731220326495
0.526,0.077523116597218,0.0021775584402245612,0.0011056340093382705
0.527,0.07726410449666697,0.0004884016318859388,0.001131797471711242
0.528,0.07692288074844532,-0.0011930555231767226,0.0011585564745360583
0.529,0.07658422248448182,-0.0030252958436399885,0.0011798395308155985
0.53,0.07620352501429761,-0.004734148155832507,0.0012011605514907794
0.531,0.07587147971198159,-0.006445229414371714,0.0012256982207322765
0.532,0.07556203215233392,-0.008138916917090344,0.0012451922214668544
0.533,0.07533054071042028,-0.009619433463406303,0.0012650374075034937
0.534,0.0750862319301014,-0.010971463070667181,0.0012813370221647147
0.535,0.07479672479808078,-0.012163663736836097,0.0012961046491102592
0.536,0.07451683126071032,-0.013287810467693888,0.0013109833929141664
0.537,0.07417684190009413,-0.014391524096062924,0.0013211654436072094
0.538,0.07377687506982,-0.015466123732139639,0.0013311766516203906
0.539,0.07340172883842458,-0.01642912208973156,0.001339867637373312
0.54,0.07310882509483262,-0.017410635801718866,0.001348278723707734
0.541,0.07283720768993704,-0.01833971108221337,0.001352610442294819
0.542,0.07285489575347187,-0.019287011374457444,0.0013511259006141244
0.543,0.07288996973186757,-0.020139053678465427,0.001355540649445299
0.544,0.07300840114714591,-0.0209259888379005,0.0013587212142213937
0.545,0.0731551448412232,-0.021562919550812694,0.0013648788169848985
0.546,0.07335999210656974,-0.0222911768695487,0.0013734947220094083
0.547,0.07360014358679334,-0.022812597730253237,0.0013862562592475691
0.548,0.0736464387641375,-0.023449849280371762,0.0013982130611886214
0.549,0.07365227740349047,-0.024138187218115142,0.0014116609078748891
0.55,0.07373168652073794,-0.02487373586663122,0.0014268971717991846
0.551,0.07402039606415343,-0.025558153206340445,0.0014484832339575324
0.552,0.07457112867709456,-0.026187862073443924,0.001473806865459855
0.553,0.07533929989010837,-0.02677526704577074,0.0015029242017689222
0.554,0.07606424447685241,-0.027218630498324264,0.0015373977951863263
0.555,0.07678808649528747,-0.02770795756838871,0.0015738032532748398
0.556,0.07740876218118174,-0.028078045581257816,0.0016052487981527749
0.557,0.07795067894296609,-0.028387112036214503,0.0016369148864931536
0.558,0.0782970955401167,-0.028738120297266675,0.0016690465123833393
0.559,0.07847041403183387,-0.029084753837333763,0.0017000461561053975
0.56,0.07848248898935771,-0.029377150407917052,0.0017202945292935368
0.561,0.07847239359910413,-0.02961763811194361,0.0017391680821738698
0.562,0.07869898475657508,-0.029880021996743278,0.001753231866048514
0.563,0.07881731665420844,-0.03017632798097826,0.001763417486876383
0.564,0.07876879619547597,-0.030302810505894624,0.001768701742907149
0.565,0.07864933958964114,-0.030389119195903223,0.0017648682902320673
0.566,0.07834119891700501,-0.030315334935027624,0.0017574420055685989
0.567,0.07783471526108963,-0.030091756025033736,0.001750445649890164
0.568,0.07728218377826893,-0.029772161157337995,0.0017458718665645473
0.569,0.07662990888862686,-0.029380063756212084,0.0017343802667573501
0.57,0.0760098779329665,-0.02885374748134821,0.0017246777050257244
0.571,0.07544137916411923,-0.02826868382962043,0.0017080037649681156
0.572,0.07514837776177574,-0.027569426934431207,0.0016870304658349944
0.573,0.07494645928275873,-0.026750806493838458,0.0016635703103210185
0.574,0.07492891534339051,-0.025821072197592623,0.0016350586795115516
0.575,0.07502368051749005,-0.02475084747313043,0.0016027345623055797
0.576,0.07512349891071743,-0.023562508380936882,0.0015703465951968365
0.577,0.07517413283225065,-0.022251160309737547,0.0015335741539306614
0.578,0.0751716063140903,-0.020839570536769096,0.0014931254621548408
0.579,0.07503953177062028,-0.019327004344334285,0.001451890831821478
0.58,0.07490772302200124,-0.017706438058538415,0.001410985899728003
0.581,0.07493587391652654,-0.016006305198523446,0.0013661528153427415
0.582,0.07512965107344949,-0.014225186918115633,0.0013177929884696615
0.583,0.07550855257437336,-0.01244749837241102,0.0012653916405620698
0.584,0.07604635253571837,-0.01055850823270637,0.0012130823126041829
0.585,0.07666348038268396,-0.008705294314480663,0.0011542487566102012
0.586,0.07729217138332964,-0.006872574438369462,0.0010919005822126182
0.587,0.0778500673342213,-0.00494357570086215,0.0010273250805993112
0.588,0.07821006027382316,-0.003028540959427988,0.0009629968675438983
0.589,0.07846084298716702,-0.0011963556085983588,0.0008950466913466607
0.59,0.07876998605176505,0.000497941433222425,0.0008275289574435552
0.591,0.07900063214554216,0.0021307659641142257,0.00076087939976809
0.592,0.07906636562188793,0.0036869718000956953,0.0006974447698151024
0.593,0.07936205814972719,0.004981374715755715,0.0006369597459387712
0.594,0.07980445305430013,0.0060424287551352,0.0005839052217422519
0.595,0.0804643539893099,0.006828535491510721,0.0005369591999010903
0.596,0.08095348214399184,0.007397842121195073,0.0004950827754611354
0.597,0.08117684758157552,0.007896191110907903,0.0004565968100271072
0.598,0.08126770729704325,0.008287758285551217,0.00042289643630822205
0.599,0.0811294219416973,0.00834115956138792,0.00039198520001420514
0.6,0.08066938907069543,0.008450812290118672,0.0003656000669318418
0.601,0.08004485853926085,0.0084442832930793,0.00033890004269521655
0.602,0.07945848190873105,0.00830184369354104,0.00031172026028007096
0.603,0.07908802293653047,0.00806889271247328,0.00027467909663560783
0.604,0.07879859117012936,0.007784626679278272,0.00023836968848980986
0.605,0.07867854926108736,0.007512203029338322,0.00019987546105182472
0.606,0.07880877026988008,0.0071688220377885865,0.00015219726056853156
0.607,0.07908036068206474,0.0068876758605413415,9.824775388793101e-05
0.608,0.07936590354815214,0.0065089516383372605,4.257580843412595e-05
0.609,0.07957349603105056,0.006113131474083145,-6.753066748635232e-06
0.61,0.07984419942064633,0.00583365413879021,-5.515562976364768e-05
0.611,0.08009997404516825,0.005543311322082686,-0.00010557033444157158
0.612,0.08039756096559486,0.005260225859923173,-0.0001599770763253234
0.613,0.08069984813241633,0.004883178712397536,-0.00020673650168317938
0.614,0.0811309014123089,0.004491659573447423,-0.00024847260044502423
0.615,0.0816647302474147,0.003990427474279009,-0.00028630230692744266
0.616,0.08221954877713984,0.003395138080405563,-0.000320948706524562
0.617,0.0827370443418782,0.0027619542158080247,-0.0003513201498187207
0.618,0.08327789019926843,0.0020629807606963625,-0.00037969580352028437
0.619,0.0837785015778546,0.0013786577934246022,-0.00040527547415115885
0.62,0.08422272989956626,0.0006078789308131792,-0.0004272278792448236
0.621,0.08461060290436179,-0.0001798206441620681,-0.00044598153356292043
0.622,0.08499641422636978,-0.0009066766272371116,-0.0004562517312922062
0.623,0.08536032697218944,-0.0017254717890864153,-0.00046667623304379657
0.624,0.08580374901783666,-0.002520553247022564,-0.0004751280999703188
0.625,0.08634440478974857,-0.003279996285555052,-0.00047575872251310247
0.626,0.08690876408416393,-0.004032948517759621,-0.0004755249932840754
0.627,0.08746908300959415,-0.004801451084663316,-0.0004761607831062827
0.628,0.08805149787826955,-0.005520222860622363,-0.00047476334116815645
0.629,0.08854063643453217,-0.006176859967971703,-0.0004696223213213061
0.63,0.08896685635852031,-0.0067384242353073845,-0.0004686672892339546
0.631,0.08939581529460361,-0.0072637840223805095,-0.0004676788949571713
0.632,0.08974764986773975,-0.007702294093465921,-0.000479620652362966
0.633,0.0900128446102379,-0.008052535658104897,-0.0004913943049268019
0.634,0.09025969528992361,-0.008239887835405982,-0.0005038721142494782
0.635,0.09045277269136323,-0.008345152368657759,-0.0005258928021947349
0.636,0.09070055431054476,-0.008354419448076827,-0.0005474349520281559
0.637,0.09104662894592082,-0.00827924192412624,-0.0005697161636978479
0.638,0.09140919295079972,-0.00804027427697792,-0.0005910508822609944
0.639,0.09174485641982402,-0.007599478465127905,-0.0006099333833118297
0.64,0.09206170441166825,-0.00708769422544047,-0.000627612472242858
0.641,0.0922991693007025,-0.006436635368073984,-0.0006461593597074729
0.642,0.09251694529170751,-0.005740135150956963,-0.0006610814968648859
