vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,1417,1,2.834,0,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,-0.931226,-0.0811026,0.298242,0.981176,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1418,1,2.836,0,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,-1.27074,0.183275,0.510121,1.38152,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1419,1,2.838,0,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,-1.52668,0.404921,0.717169,1.73466,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1420,1,2.84,0,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,-1.4451,0.514924,0.892851,1.775,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1421,1,2.842,0,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,-0.965984,0.557863,0.996132,1.49553,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1422,1,2.844,0,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,-0.327476,0.66646,0.986753,1.23495,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1423,1,2.846,0,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0.0959342,0.942978,0.916445,1.31844,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1424,1,2.848,0,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0.0932718,1.35027,0.942773,1.64947,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1425,1,2.85,0,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,-0.212572,1.72266,1.17649,2.09687,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1426,1,2.852,0,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,-0.484603,1.90007,1.52096,2.48162,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1427,1,2.854,0,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,-0.471608,1.86661,1.73342,2.59064,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1428,1,2.856,0,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,-0.205175,1.76231,1.68107,2.44414,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1429,1,2.858,0,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0.0817286,1.75313,1.49475,2.3053,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1430,1,2.86,0,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0.208045,1.87784,1.41806,2.3623,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1431,1,2.862,0,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0.202459,2.01324,1.52232,2.53211,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1432,1,2.864,0,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0.221949,1.98955,1.63342,2.58372,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1433,1,2.866,0,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0.346533,1.75029,1.55586,2.36734,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1434,1,2.868,0,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0.479654,1.41129,1.30989,1.98434,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1435,1,2.87,0,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0.453017,1.16619,1.093,1.66128,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1436,1,2.872,0,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0.221494,1.12574,1.03467,1.54496,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1437,1,2.874,0,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,-0.0477494,1.23624,1.06304,1.63114,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1438,1,2.876,0,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,-0.086751,1.3443,1.02998,1.69573,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1439,1,2.878,0,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0.240015,1.33493,0.899835,1.62768,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1440,1,2.88,0,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0.770985,1.20794,0.752766,1.6187,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1441,1,2.882,0,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,1.11418,1.0351,0.635489,1.64824,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1442,1,2.884,0,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0.938677,0.870772,0.500178,1.3746,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1443,1,2.886,0,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0.273351,0.72352,0.320991,0.837399,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1444,1,2.888,0,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,-0.466082,0.600418,0.196583,0.785098,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1445,1,2.89,0,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,-0.79238,0.534555,0.250823,0.988194,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1446,1,2.892,0,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,-0.543308,0.535244,0.441665,0.881327,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1447,1,2.894,0,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0.0132028,0.525072,0.557937,0.766269,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1448,1,2.896,0,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0.462383,0.376803,0.459251,0.752788,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1449,1,2.898,0,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0.614854,0.0486836,0.274226,0.674993,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1450,1,2.9,0,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0.593101,-0.330243,0.28373,0.735753,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1451,1,2.902,0,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0.595128,-0.552706,0.597146,1.00809,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1452,1,2.904,0,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0.649653,-0.536923,1.00136,1.30884,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1453,1,2.906,0,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0.632784,-0.427904,1.16754,1.39523,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1454,1,2.908,0,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0.464888,-0.472434,0.977699,1.18119,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1455,1,2.91,0,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0.208624,-0.784232,0.607133,1.01349,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1456,1,2.912,0,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,-0.0301626,-1.23591,0.309238,1.27437,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1457,1,2.914,0,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,-0.223045,-1.57882,0.185347,1.60523,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1458,1,2.916,0,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,-0.396478,-1.65847,0.179204,1.7146,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1459,1,2.918,0,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,-0.544056,-1.5181,0.220137,1.6276,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1460,1,2.92,0,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,-0.643723,-1.32307,0.287799,1.49924,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1461,1,2.922,0,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,-0.753102,-1.21358,0.349996,1.47052,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1462,1,2.924,0,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,-0.985375,-1.2204,0.336175,1.60417,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1463,1,2.926,0,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,-1.32337,-1.27791,0.237778,1.85497,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1464,1,2.928,0,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,-1.51788,-1.28481,0.18818,1.99752,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1465,1,2.93,0,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,-1.28943,-1.16923,0.343833,1.77425,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1466,1,2.932,0,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,-0.66747,-0.944453,0.65431,1.32877,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1467,1,2.934,0,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,-0.0513971,-0.729227,0.82072,1.09909,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1468,1,2.936,0,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0.145764,-0.689137,0.570617,0.90651,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1469,1,2.938,0,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,-0.0970245,-0.907851,-0.0132373,0.913117,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1470,1,2.94,0,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,-0.416415,-1.28889,-0.496545,1.44264,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1471,1,2.942,0,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,-0.474416,-1.59968,-0.477602,1.73556,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1472,1,2.944,0,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,-0.291115,-1.64695,0.0300088,1.67275,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1473,1,2.946,0,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,-0.137414,-1.4299,0.615681,1.56287,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1474,1,2.948,0,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,-0.166568,-1.12037,0.865087,1.42525,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1475,1,2.95,0,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,-0.248144,-0.886235,0.714768,1.16528,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1476,1,2.952,0,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,-0.170027,-0.736557,0.428238,0.8688,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,1477,1,2.954,0,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0.087732,-0.545265,0.277166,0.617925,0,2,8.2,124,0,0,0,0,0,0,0,0,1
